comment_id,video_id,author_channel_id,author_handle,titulo_video,canal,categoria_video,texto_original,texto_limpio,puntaje_bruto,sentimiento,categoria_sentimiento,terminos_lexico,terminos_positivos,terminos_negativos,emojis_valorados,negaciones_aplicadas,texto_vacio,cobertura_lexica,comunidad_id
UgxpFKbiejsVGSNIcTh4AaABAg,n8iP75gIpmw,UCQtICyzWmhC5woCtbNgaSmg,/@nestormendez6216,Qué rico come tu diputado,Quorum,News & Politics,Esa bancada Cabal y otros siguen en la terquedad de gastar en comida. A nadie le deben pagar su comida. A nadie. NADIE.,bancada cabal otros siguen terquedad gastar comida nadie deben pagar comida nadie nadie,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgxqEChOyWebtVaqy-V4AaABAg,n8iP75gIpmw,UCDlr1VadSucIZgZ171pRBjQ,/@cuabatzjj5924,Qué rico come tu diputado,Quorum,News & Politics,Soy yo vi Cua Batz,soy vi cua batz,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgxqSfWMWvqMX8tiC5x4AaABAg,n8iP75gIpmw,UCHhHUjaMAZ8SiXdCUCj9DkQ,/@fredymendez1786,Qué rico come tu diputado,Quorum,News & Politics,"me imagino que en los horarios que deberian de estar trabajando estan durmiendo por eso aparecen , dicen que trabajando pero es es solamente haciendo carnitas asadas y cerveciando.",imagino horarios deberian estar trabajando estan durmiendo aparecen dicen trabajando solamente haciendo carnitas asadas cerveciando,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgxrZBO3MtEqcgXAIEN4AaABAg,lj983NWyAQY,UCxKR3RA8T-kxMgq_2WWhRcQ,/@elenaluarca9377,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,"Que bueno que Guatemala sea una cuidad bonita y ojalá todos los proyectos sean realidad. Se los deseo con todo corazón de una salvadoreña que gusta mucho de la cuidad de Guatemala , donde me crie y viví por mucho tiempo y la considero mi segundo país, viva Guatemala y viva todo Centroamérica.",bueno guatemala sea cuidad bonita ojalá todos proyectos sean realidad deseo corazón salvadoreña gusta mucho cuidad guatemala crie viví mucho tiempo considero segundo país viva guatemala viva centroamérica,10.0,0.9325,positivo,6,bueno | bonita | ojalá | gusta | viva | viva,,,0,False,True,0
UgxswojCyw1a0RuHVEp4AaABAg,3Nfp9h5avBI,UCJxJC56BSAX-ArD0NAb9qnQ,/@alfonsowilian9157,"Noticiero en Directo 1 pm, 28 de Agosto de 2026",Noticiero Guatevisión 13 Hrs.,News & Politics,La persona encargada del ecosistema que ayude a este problema.,persona encargada ecosistema ayude problema,-1.0,-0.25,negativo,1,,problema,,0,False,True,0
UgxuO_1lX_-jTQfAzZx4AaABAg,lj983NWyAQY,UCqilIa8r7iek5sGYg_q6ofA,/@rolandojuchuna484,Plan 2032 Ciudad de Guatemala,Municipalidad de Guatemala,News & Politics,Sería  muy bueno construir el tren a nivel departamentales hacia la ciudad de Guatemala,sería bueno construir tren nivel departamentales hacia ciudad guatemala,2.7,0.5719,positivo,1,bueno,,,0,False,True,0
UgxudaO35O8XcM9Wu4t4AaABAg,3Nfp9h5avBI,UCyor0Mmm0ivLX2jIdyGp84Q,/@MiguelJordan-n3g,"Noticiero en Directo 1 pm, 28 de Agosto de 2026",Noticiero Guatevisión 13 Hrs.,News & Politics,Q  recuerdos esta dejando semiya se pierden armas del estado la delincuencia no reduse,recuerdos dejando semiya pierden armas estado delincuencia reduse,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,0
UgxvgdNqovIhqUZDxUx4AaABAg,j43HgwYFKfk,UCpe5jW3MIqkgTJ-PgkzvM6Q,/@carloslam5333,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,Y los estudiantes de la usac que han echo?,estudiantes usac echo,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,1
UgxvmbFNm6tYRX6yfLN4AaABAg,n8iP75gIpmw,UCz3gu01bmjNv0DpRq-K3XYg,/@eusebiovasquez4385,Qué rico come tu diputado,Quorum,News & Politics,Pero que trabajo ase este delincuente si sólo robar,trabajo ase delincuente sólo robar,-5.5,-0.8176,negativo,2,,delincuente | robar,,0,False,True,1
Ugxvt0tvqY4UlDS2hoh4AaABAg,j43HgwYFKfk,UCuXmOjxC-htcprLgeVXz6Tg,/@jorgeaguilar-bq3uj,La cooptación de Walter Mazariegos en la USAC,Quorum,News & Politics,"FUERA MAZARIEGOS DE LA USAC, TÍTERE DEL PACTO DE CORRUPTOS!!!
Guatemala necesita que CICIG vuelva y reinicie la lucha anti corrupción, el pacto de corruptos encabezado por la fundación contra el terrorismo ya tiene cooptadas todas las instituciones de justicia, especialmente el MP. 👍⚖️",fuera mazariegos usac títere pacto corruptos guatemala necesita cicig vuelva reinicie lucha anti corrupción pacto corruptos encabezado fundación terrorismo cooptadas todas instituciones justicia especialmente mp,-7.27,-0.8826,negativo,4,justicia,corruptos | corrupción | corruptos,👍,0,False,True,1
UgxvxNmPMdRuRDptJQN4AaABAg,PjmxCj-a9Hg,UCNIeXbV_mEwpa412h1aqUWw,/@juandeleon9060,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,Entertainment,Porque. No salen. Acombatir LA seguridad. En las calles. Acombatir LA corruption. Policiacas...,salen acombatir seguridad calles acombatir corruption policiacas,0.0,0.0,sin cobertura léxica,0,,,,0,False,False,2
